                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                0.42123,                0.58128,                0.35516,                0.87658,                0.97761,                0.96808,                0.97793,                0.90634,                0.97861,                0.97384,                0.98129,                 0.8046,                0.34587,                0.51656,                0.27151,                0.75671,                0.00802,                0.00802,                0.00802
                     12,                0.41114,                0.56917,                0.34578,                0.87412,                0.97363,                0.97398,                0.97803,                0.91197,                0.97792,                0.97916,                0.98475,                0.80671,                0.33388,                 0.5041,                 0.2578,                 0.7543,               0.007822,               0.007822,               0.007822
                     13,                0.40612,                0.56083,                 0.3389,                0.87396,                0.97716,                0.96715,                0.97834,                 0.9148,                0.97268,                0.97376,                0.98101,                0.81111,                0.33162,                0.49641,                0.26119,                0.75372,               0.007624,               0.007624,               0.007624
                     14,                0.39976,                0.55332,                0.33008,                 0.8725,                0.97066,                0.97505,                0.97732,                0.91358,                0.97512,                0.97763,                0.98421,                0.81144,                0.32596,                0.49519,                0.25646,                0.75277,               0.007426,               0.007426,               0.007426
                     15,                0.39194,                0.55145,                0.32378,                0.87135,                0.97411,                0.97366,                0.97849,                0.91465,                0.97177,                0.97061,                0.97667,                0.80622,                0.32591,                0.49779,                0.24971,                0.75048,               0.007228,               0.007228,               0.007228
                     16,                0.38622,                0.53943,                0.31944,                0.86877,                0.97629,                0.97417,                0.97871,                 0.9177,                0.98025,                0.98073,                0.98493,                0.81551,                0.31741,                0.48788,                0.24149,                0.74799,                0.00703,                0.00703,                0.00703
                     17,                0.38381,                0.54328,                0.31437,                  0.869,                0.97481,                0.97523,                0.97834,                0.92089,                0.97859,                 0.9745,                0.98305,                0.81453,                0.31033,                0.49632,                0.23817,                0.74586,               0.006832,               0.006832,               0.006832
                     18,                0.37963,                0.53515,                   0.31,                0.86842,                0.97315,                0.97918,                0.97849,                0.92268,                0.97404,                 0.9789,                0.98147,                0.81411,                0.30676,                0.47853,                0.23488,                0.74583,               0.006634,               0.006634,               0.006634
                     19,                0.37454,                0.53122,                0.30369,                0.86565,                0.98413,                0.96739,                  0.977,                0.92263,                0.98014,                0.97386,                0.98081,                0.81727,                0.30708,                0.48324,                0.23226,                0.74696,               0.006436,               0.006436,               0.006436
                     20,                0.37145,                 0.5346,                0.30106,                0.86531,                 0.9813,                0.97495,                0.98113,                0.92431,                0.98392,                0.97684,                0.98441,                0.81755,                0.30501,                0.47511,                0.22968,                0.74556,               0.006238,               0.006238,               0.006238
                     21,                0.36685,                0.51795,                0.29629,                0.86545,                0.98379,                0.97007,                0.98056,                0.92754,                0.98533,                0.97202,                0.98117,                0.82035,                0.29549,                0.47176,                0.21988,                 0.7431,                0.00604,                0.00604,                0.00604
                     22,                0.36332,                 0.5079,                0.29219,                0.86237,                0.97863,                0.97615,                0.98046,                0.92864,                0.98408,                 0.9787,                0.98615,                0.82169,                0.29448,                0.47013,                0.21788,                0.74064,               0.005842,               0.005842,               0.005842
                     23,                0.36127,                0.51703,                0.29014,                0.86275,                0.97715,                0.97804,                0.98275,                 0.9285,                0.97844,                0.97888,                0.98451,                0.81938,                0.29075,                0.47293,                 0.2127,                0.74012,               0.005644,               0.005644,               0.005644
                     24,                0.35673,                0.50688,                0.28586,                0.86321,                0.98216,                 0.9752,                0.98227,                0.92854,                0.98406,                0.97678,                0.98467,                0.82136,                0.29231,                0.46973,                0.21059,                0.74104,               0.005446,               0.005446,               0.005446
                     25,                0.35224,                0.51678,                0.28315,                0.86311,                0.98176,                0.97557,                0.98157,                0.92949,                0.98133,                0.97491,                0.98167,                0.81879,                0.29441,                0.47085,                0.21667,                0.74192,               0.005248,               0.005248,               0.005248
                     26,                0.30839,                0.47633,                0.24225,                0.81525,                0.97748,                0.97755,                0.98036,                0.93542,                0.97909,                0.97858,                0.98322,                0.82658,                0.26535,                0.41766,                0.20921,                0.73886,                0.00505,                0.00505,                0.00505
                     27,                0.30086,                  0.471,                0.23623,                0.81479,                0.98025,                0.97867,                0.98064,                0.93624,                 0.9796,                0.97778,                0.98218,                0.82536,                0.26053,                0.41356,                0.20421,                0.73792,               0.004852,               0.004852,               0.004852
                     28,                0.29468,                0.46602,                0.23082,                0.81401,                0.97736,                0.97731,                0.97936,                0.93511,                0.97961,                0.97859,                0.98244,                0.82492,                0.26022,                0.41115,                 0.2045,                0.73898,               0.004654,               0.004654,               0.004654
                     29,                0.28993,                0.45913,                0.22747,                0.81341,                0.98032,                0.97557,                0.98015,                0.93632,                0.98019,                0.97271,                0.97953,                0.82394,                0.25623,                0.41277,                0.19985,                0.73732,               0.004456,               0.004456,               0.004456
                     30,                0.28505,                0.45348,                0.22266,                0.81194,                0.97791,                0.97388,                0.97958,                0.93632,                0.98298,                0.97489,                0.98212,                0.82655,                0.25959,                0.40946,                0.20658,                0.74111,               0.004258,               0.004258,               0.004258
                     31,                0.28123,                0.45154,                0.21974,                0.80959,                0.98007,                 0.9756,                0.98075,                0.93919,                0.97999,                 0.9751,                0.98304,                0.82782,                0.25325,                 0.4092,                 0.1974,                0.73676,                0.00406,                0.00406,                0.00406
                     32,                0.27805,                0.44951,                0.21521,                0.81126,                0.97965,                0.97538,                0.98069,                0.93976,                0.97969,                0.97428,                0.98274,                0.82809,                0.25399,                0.40888,                 0.2004,                 0.7382,               0.003862,               0.003862,               0.003862
                     33,                0.27219,                0.44591,                0.21251,                0.80951,                0.98176,                0.97779,                0.98255,                0.94069,                0.98038,                0.97562,                0.98239,                0.83041,                 0.2538,                0.40782,                0.20061,                0.73915,               0.003664,               0.003664,               0.003664
                     34,                0.26908,                0.44038,                0.20875,                0.80874,                0.97959,                0.97625,                0.98154,                0.94049,                 0.9807,                0.97581,                0.98302,                0.83022,                0.25464,                0.40605,                0.20253,                0.74042,               0.003466,               0.003466,               0.003466
                     35,                0.26552,                0.43377,                0.20529,                0.80822,                0.97932,                0.97685,                0.98229,                0.94185,                0.98043,                0.97758,                0.98272,                0.83018,                0.25298,                0.40517,                0.20049,                0.73972,               0.003268,               0.003268,               0.003268
                     36,                0.26279,                0.43307,                0.20364,                 0.8074,                0.97928,                0.97744,                0.98281,                0.94207,                0.98104,                0.97775,                0.98331,                0.83212,                0.25113,                0.40468,                 0.1973,                0.73897,                0.00307,                0.00307,                0.00307
                     37,                0.25819,                0.42424,                0.20134,                0.80646,                0.98017,                0.97601,                0.98233,                0.94297,                0.98128,                0.97604,                0.98303,                 0.8317,                0.24908,                0.40407,                0.19591,                0.73777,               0.002872,               0.002872,               0.002872
                     38,                0.25604,                0.41836,                0.19775,                0.80539,                0.98052,                 0.9762,                0.98312,                0.94321,                0.98099,                0.97586,                0.98238,                0.83253,                 0.2482,                0.40326,                0.19492,                0.73728,               0.002674,               0.002674,               0.002674
                     39,                0.25204,                0.41888,                0.19391,                0.80517,                0.98057,                0.97684,                0.98282,                0.94324,                0.98162,                0.97646,                0.98238,                0.83402,                0.24766,                0.40284,                0.19422,                0.73689,               0.002476,               0.002476,               0.002476
                     40,                  0.248,                0.40981,                0.19136,                0.80414,                0.98035,                0.97635,                0.98271,                0.94426,                0.98149,                0.97656,                0.98297,                0.83376,                0.24629,                0.40257,                0.19224,                0.73606,               0.002278,               0.002278,               0.002278
                     41,                0.24555,                0.40814,                0.18895,                0.80378,                0.98046,                0.97652,                0.98264,                0.94336,                0.98365,                0.97804,                0.98483,                0.83268,                0.24563,                0.40242,                0.19144,                0.73582,                0.00208,                0.00208,                0.00208
                     42,                0.24246,                0.40812,                0.18514,                  0.803,                0.98063,                0.97669,                0.98246,                0.94257,                0.98279,                0.97672,                0.98304,                0.83259,                0.24483,                0.40285,                0.19003,                0.73573,               0.001882,               0.001882,               0.001882
                     43,                0.23821,                0.40716,                0.18181,                0.80229,                0.98041,                 0.9768,                0.98242,                0.94313,                0.98266,                0.97695,                0.98305,                0.83306,                0.24392,                0.40316,                0.18925,                0.73527,               0.001684,               0.001684,               0.001684
                     44,                0.23468,                0.39645,                0.17874,                 0.8022,                0.98028,                0.97686,                0.98246,                 0.9434,                0.98214,                0.97736,                0.98312,                0.83299,                0.24351,                0.40325,                0.18878,                0.73516,               0.001486,               0.001486,               0.001486
                     45,                0.23194,                0.39807,                0.17642,                0.80103,                0.97943,                0.97812,                0.98237,                0.94382,                0.97995,                0.97826,                0.98299,                 0.8334,                0.24319,                0.40363,                0.18864,                0.73519,               0.001288,               0.001288,               0.001288
                     46,                0.22814,                0.38793,                0.17315,                0.80015,                 0.9796,                0.97838,                0.98231,                0.94364,                0.98066,                0.97908,                0.98329,                0.83407,                0.24334,                0.40413,                0.18889,                0.73516,                0.00109,                0.00109,                0.00109
                     47,                 0.2245,                0.38305,                0.17057,                0.80079,                0.97953,                0.97847,                0.98224,                0.94392,                0.98059,                0.97917,                0.98331,                0.83388,                0.24319,                0.40477,                0.18878,                0.73519,               0.000892,               0.000892,               0.000892
                     48,                0.22183,                  0.381,                0.16706,                0.80022,                0.97943,                0.97851,                0.98242,                 0.9441,                0.98242,                0.98104,                0.98513,                0.83471,                0.24317,                0.40559,                0.18871,                0.73526,               0.000694,               0.000694,               0.000694
                     49,                0.21785,                0.37673,                0.16355,                0.79903,                0.98023,                0.97663,                 0.9824,                0.94465,                0.98421,                0.97916,                0.98512,                0.83434,                0.24294,                0.40612,                0.18856,                0.73528,               0.000496,               0.000496,               0.000496
                     50,                 0.2142,                0.37548,                0.16009,                0.79892,                0.98018,                0.97654,                0.98235,                0.94487,                0.98384,                0.97921,                0.98514,                0.83468,                0.24272,                0.40504,                0.18828,                 0.7352,               0.000298,               0.000298,               0.000298
