                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                0.42803,                0.56124,                0.37158,                0.87913,                 0.9639,                0.97285,                0.97834,                0.90293,                0.96083,                0.96909,                0.97542,                 0.7989,                0.34576,                0.51515,                0.28913,                0.74922,                0.00901,                0.00901,                0.00901
                     12,                0.42372,                 0.5593,                0.36102,                0.87747,                0.96326,                 0.9805,                 0.9766,                0.90632,                0.96247,                 0.9769,                0.97778,                0.80768,                0.33639,                0.49105,                0.26988,                0.74775,               0.008911,               0.008911,               0.008911
                     13,                0.41864,                0.55165,                0.35304,                0.87657,                0.97481,                0.96883,                0.97476,                0.90773,                0.97703,                0.97057,                0.98113,                0.80056,                0.33975,                0.52173,                0.26548,                0.74685,               0.008812,               0.008812,               0.008812
                     14,                0.40837,                0.53779,                0.33938,                0.87428,                 0.9826,                 0.9666,                0.97759,                0.90809,                0.96684,                0.97595,                0.97978,                0.80983,                0.33045,                0.50063,                0.25834,                0.74548,               0.008713,               0.008713,               0.008713
                     15,                0.40571,                0.53788,                0.33627,                 0.8732,                0.97021,                0.97809,                0.97774,                0.91372,                0.97522,                0.98246,                0.98395,                0.82284,                0.32298,                0.48316,                 0.2507,                 0.7441,               0.008614,               0.008614,               0.008614
                     16,                0.39867,                0.53151,                0.32847,                0.87249,                0.97108,                0.97532,                0.97789,                0.91162,                0.96654,                0.96897,                0.97709,                0.80625,                0.32536,                0.48853,                 0.2633,                0.74715,               0.008515,               0.008515,               0.008515
                     17,                0.39335,                0.52416,                0.32536,                0.87218,                0.97449,                0.97829,                0.97883,                0.91165,                0.96964,                0.97261,                0.97826,                0.80451,                0.31585,                0.48715,                 0.2474,                0.74352,               0.008416,               0.008416,               0.008416
                     18,                0.39147,                 0.5267,                0.32048,                0.87103,                0.97748,                0.97014,                0.97864,                0.91827,                0.98266,                0.97018,                0.98111,                0.81976,                0.31985,                 0.4716,                0.24622,                0.74474,               0.008317,               0.008317,               0.008317
                     19,                0.38489,                 0.5088,                0.31538,                0.86945,                0.97358,                0.97259,                0.97789,                0.91979,                0.97586,                0.96994,                0.97808,                0.81545,                0.31264,                0.48192,                 0.2403,                0.74317,               0.008218,               0.008218,               0.008218
                     20,                0.37977,                0.51256,                0.30836,                0.86756,                0.97155,                0.97867,                0.98087,                0.91832,                0.96991,                0.97459,                0.98034,                0.81517,                0.31156,                0.47803,                0.23904,                0.74255,               0.008119,               0.008119,               0.008119
                     21,                0.38047,                0.50327,                0.30838,                0.86844,                0.96915,                0.98103,                0.98185,                0.92114,                0.96914,                0.97638,                0.97853,                0.81851,                0.30835,                0.47016,                 0.2348,                0.74423,                0.00802,                0.00802,                0.00802
                     22,                0.37703,                 0.5089,                0.30529,                0.86774,                0.96997,                0.97547,                0.97922,                0.91946,                0.97872,                0.96994,                0.98057,                0.82125,                0.31676,                0.46973,                0.23407,                0.74289,               0.007921,               0.007921,               0.007921
                     23,                0.37204,                0.50245,                0.30065,                0.86588,                0.97484,                0.97786,                0.97858,                0.92132,                0.97525,                0.97758,                0.97906,                0.82108,                0.30184,                 0.4737,                0.23583,                0.74094,               0.007822,               0.007822,               0.007822
                     24,                0.37066,                0.50121,                0.29666,                0.86701,                0.98078,                0.97295,                 0.9799,                0.92505,                0.97883,                0.97004,                0.98009,                0.82122,                0.30302,                0.46562,                0.23841,                 0.7424,               0.007723,               0.007723,               0.007723
                     25,                0.36705,                0.49456,                0.29411,                0.86548,                0.97273,                0.97228,                0.97789,                0.92364,                0.97361,                0.97352,                0.97944,                0.82591,                0.31008,                0.46211,                0.23823,                0.74723,               0.007624,               0.007624,               0.007624
                     26,                0.36727,                 0.4994,                0.29274,                0.86669,                0.97296,                0.97762,                0.97836,                0.92495,                0.97055,                0.97459,                0.97731,                0.81827,                0.30177,                0.46818,                0.23021,                0.74134,               0.007525,               0.007525,               0.007525
                     27,                0.36285,                0.49085,                0.29123,                0.86501,                 0.9713,                0.97758,                0.97898,                0.92522,                0.96596,                0.97043,                0.97725,                0.82085,                0.30594,                0.45783,                0.23252,                0.74561,               0.007426,               0.007426,               0.007426
                     28,                0.36243,                0.49008,                0.28926,                0.86536,                 0.9695,                0.97901,                0.97823,                0.92762,                0.98032,                 0.9681,                0.97835,                0.82376,                0.29173,                0.45552,                0.22317,                 0.7369,               0.007327,               0.007327,               0.007327
                     29,                0.35884,                0.48438,                0.28653,                0.86472,                0.97159,                0.98001,                0.97897,                0.92535,                0.96563,                0.97337,                0.97587,                0.82366,                0.29942,                0.44981,                 0.2229,                0.73953,               0.007228,               0.007228,               0.007228
                     30,                0.35627,                0.47693,                0.28376,                0.86377,                0.97142,                0.98041,                0.98117,                0.92832,                0.97968,                0.96982,                 0.9794,                0.82708,                0.29657,                0.46087,                0.22283,                0.73914,               0.007129,               0.007129,               0.007129
                     31,                0.35685,                0.48956,                0.28188,                0.86484,                0.97177,                0.97797,                0.97864,                0.92969,                0.96595,                0.97152,                0.97546,                0.82362,                0.28949,                0.45286,                0.21748,                0.73643,                0.00703,                0.00703,                0.00703
                     32,                0.35069,                0.47689,                0.27844,                0.86261,                0.97012,                0.97448,                0.97725,                0.92765,                0.96854,                0.97532,                0.97934,                0.82593,                0.28545,                0.45453,                0.21564,                0.73549,               0.006931,               0.006931,               0.006931
                     33,                0.35057,                0.47728,                0.27657,                0.86162,                0.97032,                0.97877,                0.97935,                0.92929,                0.97029,                0.97339,                0.97762,                0.82831,                 0.2823,                0.44052,                0.20643,                0.73298,               0.006832,               0.006832,               0.006832
                     34,                0.34839,                0.46994,                 0.2736,                0.86386,                 0.9706,                0.98133,                0.97898,                0.92922,                0.97073,                 0.9673,                0.97602,                0.82915,                0.28225,                0.44686,                 0.2068,                0.73412,               0.006733,               0.006733,               0.006733
                     35,                0.34533,                0.47772,                0.27466,                0.86242,                0.97445,                0.97796,                0.98002,                0.93168,                0.97003,                0.97226,                0.97595,                 0.8284,                0.28601,                0.44635,                0.21293,                0.73875,               0.006634,               0.006634,               0.006634
                     36,                0.34633,                  0.473,                0.27264,                0.86246,                0.97145,                0.98158,                0.98044,                0.93416,                0.96954,                0.97923,                0.98068,                0.82992,                0.28589,                0.44577,                0.21147,                0.73878,               0.006535,               0.006535,               0.006535
                     37,                0.34243,                0.46912,                0.27057,                0.86083,                0.97337,                0.98002,                0.97967,                0.93233,                0.97038,                0.97396,                0.97815,                0.83078,                0.28572,                0.44249,                0.21021,                0.73996,               0.006436,               0.006436,               0.006436
                     38,                0.34202,                0.46584,                0.26791,                0.86128,                0.97159,                0.97522,                0.97783,                0.93134,                0.97148,                0.97453,                0.97812,                0.82795,                0.28979,                0.44438,                0.21136,                 0.7396,               0.006337,               0.006337,               0.006337
                     39,                0.34206,                0.46499,                0.26913,                0.86101,                0.97112,                0.97721,                 0.9793,                0.93293,                0.96877,                0.97383,                0.97911,                0.82945,                0.28508,                0.43933,                0.21216,                0.73779,               0.006238,               0.006238,               0.006238
                     40,                0.33963,                  0.463,                0.26466,                0.86131,                0.97145,                0.97759,                0.97853,                0.93389,                0.96976,                 0.9757,                0.97952,                 0.8319,                0.28546,                0.44654,                0.20932,                0.74004,               0.006139,               0.006139,               0.006139
                     41,                0.33745,                0.46159,                0.26276,                0.85951,                0.97419,                0.97844,                0.97913,                0.93181,                  0.969,                0.97197,                 0.9767,                0.83011,                0.28516,                0.43879,                0.21048,                0.73738,                0.00604,                0.00604,                0.00604
                     42,                0.33656,                0.45915,                 0.2638,                0.85972,                0.97266,                0.98031,                0.97963,                0.93418,                0.96604,                0.97272,                0.97543,                0.82995,                0.28339,                0.44224,                0.20389,                0.73663,               0.005941,               0.005941,               0.005941
                     43,                0.33532,                0.45608,                0.26403,                0.85949,                0.97389,                0.98063,                 0.9816,                0.93504,                0.96956,                  0.976,                0.97688,                0.83025,                0.28188,                0.43916,                0.20406,                0.73705,               0.005842,               0.005842,               0.005842
                     44,                0.33402,                0.46188,                0.25816,                0.85935,                0.97077,                0.97789,                0.98054,                0.93432,                0.96934,                 0.9741,                0.97948,                0.83223,                0.27619,                0.43524,                0.19994,                0.73358,               0.005743,               0.005743,               0.005743
                     45,                0.33008,                0.45442,                0.25714,                0.85753,                0.97066,                 0.9761,                0.97915,                 0.9324,                0.96995,                0.97367,                0.97849,                0.83272,                0.27459,                0.43516,                0.19682,                0.73239,               0.005644,               0.005644,               0.005644
                     46,                0.32793,                0.45145,                 0.2562,                0.85877,                0.97539,                0.97201,                0.97957,                 0.9331,                0.97256,                0.96806,                  0.978,                0.83236,                0.28101,                0.43918,                0.20069,                0.73856,               0.005545,               0.005545,               0.005545
                     47,                0.33093,                 0.4544,                0.25621,                0.85827,                0.97185,                0.97928,                0.98067,                0.93394,                0.97099,                0.97759,                0.97949,                0.83505,                0.27955,                0.43204,                0.20346,                0.73617,               0.005446,               0.005446,               0.005446
                     48,                0.32646,                0.44937,                0.25457,                0.85705,                0.97074,                0.97816,                0.98013,                0.93474,                0.97461,                0.97098,                0.97943,                0.83585,                0.28194,                0.43501,                0.20433,                0.73938,               0.005347,               0.005347,               0.005347
                     49,                0.32697,                 0.4481,                0.25385,                0.85781,                0.97134,                 0.9766,                0.97867,                0.93508,                0.96955,                0.97438,                0.97714,                0.83597,                0.28107,                0.43763,                0.20897,                0.73873,               0.005248,               0.005248,               0.005248
                     50,                0.32639,                 0.4496,                0.25279,                 0.8588,                0.97281,                0.97893,                0.98011,                0.93273,                0.97186,                0.97754,                0.97969,                0.83588,                0.28144,                0.44027,                0.20567,                0.74026,               0.005149,               0.005149,               0.005149
                     51,                0.32489,                0.44444,                 0.2511,                0.85764,                0.97132,                 0.9809,                0.98052,                0.93554,                0.96914,                0.97798,                 0.9799,                0.83686,                0.27923,                0.43088,                0.20269,                0.73793,                0.00505,                0.00505,                0.00505
                     52,                0.32398,                0.44423,                0.25041,                 0.8566,                0.96958,                0.97869,                0.97826,                0.93586,                0.96659,                0.97421,                0.97627,                0.83575,                0.28106,                0.42973,                0.20158,                0.73787,               0.004951,               0.004951,               0.004951
                     53,                0.32035,                0.44376,                0.24747,                0.85667,                 0.9728,                0.97988,                0.98104,                0.93743,                 0.9714,                0.97726,                0.98093,                0.83518,                0.27854,                 0.4313,                0.19888,                0.73681,               0.004852,               0.004852,               0.004852
                     54,                 0.3207,                0.43926,                0.24863,                 0.8565,                0.97278,                0.97882,                0.98152,                0.93785,                0.97189,                0.97742,                0.98076,                0.83556,                0.27887,                0.43307,                 0.1985,                0.73717,               0.004753,               0.004753,               0.004753
                     55,                0.31984,                0.44381,                0.24616,                0.85675,                0.97066,                0.97603,                0.97999,                0.93842,                0.97375,                0.97734,                0.98216,                0.83649,                0.27715,                0.43347,                0.19688,                0.73674,               0.004654,               0.004654,               0.004654
                     56,                0.31637,                0.42912,                0.24549,                0.85522,                0.97327,                0.97264,                0.97985,                0.93937,                0.97296,                0.97746,                0.98214,                0.83808,                0.27794,                0.43213,                0.19851,                0.73728,               0.004555,               0.004555,               0.004555
                     57,                0.31587,                 0.4369,                0.24302,                0.85603,                 0.9721,                0.97935,                0.98005,                0.93785,                0.97363,                0.97978,                 0.9828,                  0.839,                0.27758,                0.43697,                0.19842,                0.73778,               0.004456,               0.004456,               0.004456
                     58,                0.31584,                0.43343,                0.24256,                0.85508,                0.96977,                0.97703,                0.97973,                0.93862,                0.97365,                0.98021,                0.98248,                0.83908,                0.27821,                0.43494,                0.19854,                0.73792,               0.004357,               0.004357,               0.004357
                     59,                0.31364,                0.42816,                0.24101,                0.85536,                0.96968,                0.97714,                0.97974,                0.93858,                0.97245,                0.97927,                0.98156,                0.83682,                  0.278,                0.43704,                0.19927,                0.73809,               0.004258,               0.004258,               0.004258
                     60,                0.31152,                0.43064,                0.23997,                0.85373,                0.96829,                0.97844,                0.97975,                0.93749,                0.97136,                0.97874,                0.98113,                0.83671,                0.27762,                0.43318,                 0.1978,                0.73778,               0.004159,               0.004159,               0.004159
                     61,                0.31249,                0.42903,                0.24005,                0.85619,                0.97115,                0.97547,                0.97928,                0.93799,                0.97403,                0.97757,                0.98165,                0.83582,                0.27791,                0.43347,                0.19588,                0.73738,                0.00406,                0.00406,                0.00406
